invoice_row,model_no,sku,handle,product_name,line,type,category,price_tier,retail_thb,retail_usd,cost_usd,weight_g,size_mm,material,metal_finish,stone,stock_qty,description_html,image_url_1,seo_title,seo_description,quote_text,invoice_image,notes
195,ORCB142,ORCB142,mermaid-charm,Mermaid Charm,A,Charm,Animals,Signature,1200,39,5.23,2.6,20mm,925 Sterling Silver + Enamel,Rhodium Plated,,10,"<p style=""font-family: Inter, sans-serif;"">Mermaid dangle with a blue glitter tail and a pink flower in her hair.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Size:</strong> 20mm<br>
<strong>Weight:</strong> 2.6g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Mermaid Charm | Orloff of Denmark,Mermaid dangle with a blue glitter tail and a pink flower in her hair.,,img_0189.jpg,"Identified from the invoice photograph, confidence high"
196,ORCB144,ORCB144,best-friends-charm,Best Friends Charm,A,Charm,Milestones & Sentiment,Signature,1200,39,5.69,2.7,15mm,925 Sterling Silver + Enamel,Rhodium Plated,,10,"<p style=""font-family: Inter, sans-serif;"">Pink enamel heart lettered BFF with two yellow smiling faces.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Size:</strong> 15mm<br>
<strong>Weight:</strong> 2.7g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Best Friends Charm | Orloff of Denmark,Pink enamel heart lettered BFF with two yellow smiling faces.,,img_0193.jpg,"Identified from the invoice photograph, confidence high"
197,ORCB146,ORCB146,ships-wheel-charm,Ship's Wheel Charm,A,Charm,Travel & Lifestyle,Classic,900,29,4.20,1,11mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: White,10,"<p style=""font-family: Inter, sans-serif;"">Ship's wheel framing a rose gold anchor and heart.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: White<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 1g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Ship's Wheel Charm | Orloff of Denmark,Ship's wheel framing a rose gold anchor and heart.,,img_0194.jpg,"Identified from the invoice photograph, confidence high"
198,ORCB149,ORCB149,giraffe-charm,Giraffe Charm,A,Charm,Animals,Signature,1200,39,4.51,1.7,18mm,925 Sterling Silver + Enamel,Rhodium Plated,,10,"<p style=""font-family: Inter, sans-serif;"">Yellow enamel giraffe dangle with silver markings.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Size:</strong> 18mm<br>
<strong>Weight:</strong> 1.7g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Giraffe Charm | Orloff of Denmark,Yellow enamel giraffe dangle with silver markings.,,img_0195.jpg,"Identified from the invoice photograph, confidence high"
199,ORCB150,ORCB150,lucky-star-charm-gold,"Lucky Star Charm, Gold",A,Charm,Milestones & Sentiment,Signature,1200,39,4.85,3,10mm,925 Sterling Silver,14K Gold Plated,,9,"<p style=""font-family: Inter, sans-serif;"">Gold star bead engraved you are my lucky star.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> 14K Gold Plated<br>
<strong>Size:</strong> 10mm<br>
<strong>Weight:</strong> 3g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Lucky Star Charm, Gold | Orloff of Denmark",Gold star bead engraved you are my lucky star.,,img_0196.jpg,"Identified from the invoice photograph, confidence high"
200,ORCB151,ORCB151,sunflower-charm-gold,"Sunflower Charm, Gold",A,Charm,Nature,Signature,1200,39,5.03,1.5,13mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: White,9,"<p style=""font-family: Inter, sans-serif;"">Gold petals around a pave centre.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: White<br>
<strong>Size:</strong> 13mm<br>
<strong>Weight:</strong> 1.5g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Sunflower Charm, Gold | Orloff of Denmark",Gold petals around a pave centre.,,img_0197.jpg,"Identified from the invoice photograph, confidence high"
201,ORCB152,ORCB152,stars-and-moon-charm-blue,"Stars and Moon Charm, Blue",A,Charm,Nature,Statement,1600,49,6.82,3,11mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: Blue,10,"<p style=""font-family: Inter, sans-serif;"">Cut-out stars and crescents with blue stones, engraved QUEEN.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: Blue<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 3g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Stars and Moon Charm, Blue | Orloff of Denmark","Cut-out stars and crescents with blue stones, engraved QUEEN.",,img_0198.jpg,"Identified from the invoice photograph, confidence high"
202,ORCB153,ORCB153,flower-heart-charm,Flower Heart Charm,A,Charm,Milestones & Sentiment,Signature,1200,39,5.47,2.30,10.5mm,925 Sterling Silver,Oxidized Silver,Pink CZ & White CZ + Green Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Polished heart with pink stone flowers and green enamel leaves.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Pink CZ & White CZ + Green Enamel<br>
<strong>Size:</strong> 10.5mm<br>
<strong>Weight:</strong> 2.30g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Flower Heart Charm | Orloff of Denmark,Polished heart with pink stone flowers and green enamel leaves.,,img_0190.jpg,"Identified from the invoice photograph, confidence high"
203,ORCB154,ORCB154,i-love-my-family-charm,I Love My Family Charm,A,Charm,Milestones & Sentiment,Signature,1200,39,5.47,2.40,12mm,925 Sterling Silver,Oxidized Silver,Red Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Girl embracing a heart lettered I love my family.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Red Enamel<br>
<strong>Size:</strong> 12mm<br>
<strong>Weight:</strong> 2.40g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,I Love My Family Charm | Orloff of Denmark,Girl embracing a heart lettered I love my family.,,img_0191.jpg,"Identified from the invoice photograph, confidence high"
204,ORCB155,ORCB155,cocktail-charm,Cocktail Charm,A,Charm,Travel & Lifestyle,Signature,1200,39,4.59,1.80,12mm,925 Sterling Silver,Oxidized Silver,Green & Pink Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Footed glass with a straw and a slice of fruit on the rim.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Green & Pink Enamel<br>
<strong>Size:</strong> 12mm<br>
<strong>Weight:</strong> 1.80g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Cocktail Charm | Orloff of Denmark,Footed glass with a straw and a slice of fruit on the rim.,,img_0192.jpg,"Identified from the invoice photograph, confidence high"
205,ORCB156,ORCB156,shopping-bag-charm,Shopping Bag Charm,A,Charm,Travel & Lifestyle,Signature,1200,39,5.03,2.30,11.5mm,925 Sterling Silver,Oxidized Silver,Red CZ,10,"<p style=""font-family: Inter, sans-serif;"">Bag with rope handles, a pink pave heart and the words go shopping.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Red CZ<br>
<strong>Size:</strong> 11.5mm<br>
<strong>Weight:</strong> 2.30g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Shopping Bag Charm | Orloff of Denmark,"Bag with rope handles, a pink pave heart and the words go shopping.",,img_0199.jpg,"Identified from the invoice photograph, confidence high"
206,ORCB157,ORCB157,heartbeat-charm,Heartbeat Charm,A,Charm,Milestones & Sentiment,Signature,1200,39,5.03,1.80,10mm,925 Sterling Silver,Oxidized Silver,White CZ & Red Enamel,9,"<p style=""font-family: Inter, sans-serif;"">Pave heart crossed by an ECG line ending in a red enamel heart.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> White CZ & Red Enamel<br>
<strong>Size:</strong> 10mm<br>
<strong>Weight:</strong> 1.80g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Heartbeat Charm | Orloff of Denmark,Pave heart crossed by an ECG line ending in a red enamel heart.,,img_0200.jpg,"Identified from the invoice photograph, confidence high"
207,ORCB159,ORCB159,cool-drink-charm,Cool Drink Charm,A,Charm,Travel & Lifestyle,Signature,1200,39,5.03,2.20,13mm,925 Sterling Silver,Oxidized Silver,Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Cup with a blue enamel rim, a straw and a face in dark sunglasses.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Enamel<br>
<strong>Size:</strong> 13mm<br>
<strong>Weight:</strong> 2.20g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Cool Drink Charm | Orloff of Denmark,"Cup with a blue enamel rim, a straw and a face in dark sunglasses.",,img_0201.jpg,"Identified from the invoice photograph, confidence medium. NEEDS CONFIRMATION"
208,ORCB160,ORCB160,casino-charm,Casino Charm,A,Charm,Travel & Lifestyle,Signature,1200,39,5.03,2.10,9.5mm,925 Sterling Silver,Oxidized Silver,Light Green Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Slot machine showing three red sevens under a CASINO sign.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Light Green Enamel<br>
<strong>Size:</strong> 9.5mm<br>
<strong>Weight:</strong> 2.10g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Casino Charm | Orloff of Denmark,Slot machine showing three red sevens under a CASINO sign.,,img_0202.jpg,"Identified from the invoice photograph, confidence high"
209,ORCB161,ORCB161,gift-box-charm,Gift Box Charm,A,Charm,Milestones & Sentiment,Signature,1200,39,5.47,2.40,11.5mm,925 Sterling Silver,Oxidized Silver,Red & Pink Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Wrapped box with a red enamel ribbon, pink spots and a pink bow.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Red & Pink Enamel<br>
<strong>Size:</strong> 11.5mm<br>
<strong>Weight:</strong> 2.40g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Gift Box Charm | Orloff of Denmark,"Wrapped box with a red enamel ribbon, pink spots and a pink bow.",,img_0203.jpg,"Identified from the invoice photograph, confidence high"
210,ORCB162,ORCB162,wristwatch-charm,Wristwatch Charm,A,Charm,Travel & Lifestyle,Classic,900,29,4.38,1.50,13mm,925 Sterling Silver,Oxidized Silver,Green Enamel,9,"<p style=""font-family: Inter, sans-serif;"">Silver watch face on a green enamel strap.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Green Enamel<br>
<strong>Size:</strong> 13mm<br>
<strong>Weight:</strong> 1.50g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Wristwatch Charm | Orloff of Denmark,Silver watch face on a green enamel strap.,,img_0204.jpg,"Identified from the invoice photograph, confidence high"
211,ORCB163,ORCB163,hot-air-balloon-charm,Hot Air Balloon Charm,A,Charm,Travel & Lifestyle,Signature,1200,39,5.47,2.20,18mm,925 Sterling Silver,Oxidized Silver,Pink & White CZ + Green & Pink &,10,"<p style=""font-family: Inter, sans-serif;"">Rainbow enamel balloon lettered LOVE with a heart dangle.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Pink & White CZ + Green & Pink &<br>
<strong>Size:</strong> 18mm<br>
<strong>Weight:</strong> 2.20g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Hot Air Balloon Charm | Orloff of Denmark,Rainbow enamel balloon lettered LOVE with a heart dangle.,,img_0205.jpg,"Identified from the invoice photograph, confidence high"
212,ORCB164,ORCB164,birthday-cake-charm,Birthday Cake Charm,A,Charm,Milestones & Sentiment,Signature,1200,39,4.59,2.10,9.5mm,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">Tiered cake with three candles, lettered birthday.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Size:</strong> 9.5mm<br>
<strong>Weight:</strong> 2.10g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Birthday Cake Charm | Orloff of Denmark,"Tiered cake with three candles, lettered birthday.",,img_0206.jpg,"Identified from the invoice photograph, confidence high"
213,ORCB165,ORCB165,ice-lolly-charm,Ice Lolly Charm,A,Charm,Travel & Lifestyle,Signature,1200,39,4.59,1.70,12.5mm,925 Sterling Silver,Oxidized Silver,Milky Pink & Brown Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Lolly in cream and chocolate enamel on a silver stick.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Milky Pink & Brown Enamel<br>
<strong>Size:</strong> 12.5mm<br>
<strong>Weight:</strong> 1.70g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Ice Lolly Charm | Orloff of Denmark,Lolly in cream and chocolate enamel on a silver stick.,,img_0207.jpg,"Identified from the invoice photograph, confidence high"
214,ORCB166,ORCB166,carrot-charm,Carrot Charm,A,Charm,Nature,Signature,1200,39,4.81,1.80,15mm,925 Sterling Silver,Oxidized Silver,Green & Orange Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Orange enamel carrot with a green enamel top.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Green & Orange Enamel<br>
<strong>Size:</strong> 15mm<br>
<strong>Weight:</strong> 1.80g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Carrot Charm | Orloff of Denmark,Orange enamel carrot with a green enamel top.,,img_0208.jpg,"Identified from the invoice photograph, confidence high"
215,ORCB168,ORCB168,cow-charm,Cow Charm,A,Charm,Animals,Signature,1200,39,5.03,2.10,12mm,925 Sterling Silver,Oxidized Silver,Black & Red Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Standing cow with black enamel patches and a red udder.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Black & Red Enamel<br>
<strong>Size:</strong> 12mm<br>
<strong>Weight:</strong> 2.10g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Cow Charm | Orloff of Denmark,Standing cow with black enamel patches and a red udder.,,img_0209.jpg,"Identified from the invoice photograph, confidence high"
216,ORCB169,ORCB169,pony-charm,Pony Charm,A,Charm,Animals,Signature,1200,39,6.34,3.10,15mm,925 Sterling Silver,Oxidized Silver,Pink Enamel,10,"<p style=""font-family: Inter, sans-serif;"">White pony with a striped mane and a pink enamel heart. Could read as a zebra.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Pink Enamel<br>
<strong>Size:</strong> 15mm<br>
<strong>Weight:</strong> 3.10g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Pony Charm | Orloff of Denmark,White pony with a striped mane and a pink enamel heart.,,img_0210.jpg,"Identified from the invoice photograph, confidence medium. NEEDS CONFIRMATION"
217,ORCB170,ORCB170,police-box-charm,Police Box Charm,A,Charm,Travel & Lifestyle,Signature,1200,39,4.59,2.00,14mm,925 Sterling Silver,Oxidized Silver,White & Blue CZ,9,"<p style=""font-family: Inter, sans-serif;"">Police box set with blue and clear stones for windows.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> White & Blue CZ<br>
<strong>Size:</strong> 14mm<br>
<strong>Weight:</strong> 2.00g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Police Box Charm | Orloff of Denmark,Police box set with blue and clear stones for windows.,,img_0211.jpg,"Identified from the invoice photograph, confidence high"
218,ORCB171,ORCB171,umbrella-charm,Umbrella Charm,A,Charm,Travel & Lifestyle,Signature,1200,39,5.03,2.40,13mm,925 Sterling Silver,Oxidized Silver,Green & Yellow & Pink & Purple CZ,10,"<p style=""font-family: Inter, sans-serif;"">Open umbrella with panels of green, yellow, pink and purple stones.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Green & Yellow & Pink & Purple CZ<br>
<strong>Size:</strong> 13mm<br>
<strong>Weight:</strong> 2.40g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Umbrella Charm | Orloff of Denmark,"Open umbrella with panels of green, yellow, pink and purple stones.",,img_0212.jpg,"Identified from the invoice photograph, confidence high"
219,ORCB173,ORCB173,planet-charm,Planet Charm,A,Charm,Nature,Signature,1200,39,5.69,2.50,10mm,925 Sterling Silver,Oxidized Silver,Blue Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Blue glitter enamel planet encircled by a silver ring.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Blue Enamel<br>
<strong>Size:</strong> 10mm<br>
<strong>Weight:</strong> 2.50g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Planet Charm | Orloff of Denmark,Blue glitter enamel planet encircled by a silver ring.,,img_0213.jpg,"Identified from the invoice photograph, confidence high"
220,ORCB174,ORCB174,handbag-charm,Handbag Charm,A,Charm,Travel & Lifestyle,Signature,1200,39,4.81,2.10,10mm,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">Handbag with rope handles lettered GOT TO BUY IT.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Size:</strong> 10mm<br>
<strong>Weight:</strong> 2.10g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Handbag Charm | Orloff of Denmark,Handbag with rope handles lettered GOT TO BUY IT.,,img_0214.jpg,"Identified from the invoice photograph, confidence high"
221,ORCB175,ORCB175,treble-clef-charm,Treble Clef Charm,A,Charm,Travel & Lifestyle,Signature,1200,39,4.59,1.90,12mm,925 Sterling Silver,Oxidized Silver,,9,"<p style=""font-family: Inter, sans-serif;"">Polished treble clef.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Size:</strong> 12mm<br>
<strong>Weight:</strong> 1.90g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Treble Clef Charm | Orloff of Denmark,Polished treble clef.,,img_0215.jpg,"Identified from the invoice photograph, confidence high"
222,ORCB176,,,,A,Charm,Nature,Statement,1600,49,7.22,2.60,11mm,925 Sterling Silver,Oxidized Silver,Green & White & Champange CZ,30,,,,,,img_0216.jpg,"ONE PRODUCT, NOT TWO. Rows 222 and 491 show the same tree of life bead (same 2.6g, same 11mm, same subject) at different unit prices, $7.22 for 30pcs and $7.48 for 20pcs. Recommend a single SKU with 50 pieces at a blended cost of $7.32. Your decision; nothing merged."
223,ORCB177,ORCB177,ice-cream-cart-charm,Ice Cream Cart Charm,A,Charm,Travel & Lifestyle,Signature,1200,39,5.91,2.70,12.5mm,925 Sterling Silver,Oxidized Silver,Green & Orange Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Cart lettered ICE CREAM under a green and orange enamel umbrella.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Green & Orange Enamel<br>
<strong>Size:</strong> 12.5mm<br>
<strong>Weight:</strong> 2.70g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Ice Cream Cart Charm | Orloff of Denmark,Cart lettered ICE CREAM under a green and orange enamel umbrella.,,img_0217.jpg,"Identified from the invoice photograph, confidence high"
224,ORCB179,ORCB179,panda-charm,Panda Charm,A,Charm,Animals,Signature,1200,39,6.34,2.60,13mm,925 Sterling Silver,Oxidized Silver,Milky Green Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Seated panda holding green enamel bamboo.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Milky Green Enamel<br>
<strong>Size:</strong> 13mm<br>
<strong>Weight:</strong> 2.60g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Panda Charm | Orloff of Denmark,Seated panda holding green enamel bamboo.,,img_0218.jpg,"Identified from the invoice photograph, confidence high"
225,ORCB180,ORCB180,crowned-shield-charm,Crowned Shield Charm,A,Charm,Sparkle & Classic,Signature,1200,39,5.03,1.70,12mm,925 Sterling Silver,Oxidized Silver,White CZ,15,"<p style=""font-family: Inter, sans-serif;"">Pave S inside a diamond shield under a small crown. TRADEMARK RISK: this closely resembles the Superman emblem, which DC Comics protects. Named neutrally on purpose. Take advice before listing.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> White CZ<br>
<strong>Size:</strong> 12mm<br>
<strong>Weight:</strong> 1.70g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Crowned Shield Charm | Orloff of Denmark,Pave S inside a diamond shield under a small crown.,,img_0219.jpg,"Identified from the invoice photograph, confidence high"
